ID,Country,Trial_type,District,Crop,Treatment,Lime_rate,Yield(t/ha)
1,Ethiopia,Shotgun,Dedo,Maize,TS1,0,7.0457
2,Ethiopia,Shotgun,Dedo,Maize,TS2,1,7.8749
3,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,7.7502
4,Ethiopia,Shotgun,Dedo,Maize,TS4,7,8.6568
5,Ethiopia,Shotgun,Dedo,Maize,TS1,0,4.068
6,Ethiopia,Shotgun,Dedo,Maize,TS2,1,5.5319
7,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,6.4841
8,Ethiopia,Shotgun,Dedo,Maize,TS4,7,6.5226
9,Ethiopia,Shotgun,Omonada,Maize,TS1,0,5.8785
10,Ethiopia,Shotgun,Omonada,Maize,TS2,1,6.6949
11,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,7.2534
12,Ethiopia,Shotgun,Omonada,Maize,TS4,7,6.4283
13,Ethiopia,Shotgun,Omonada,Maize,TS1,0,7.3815
14,Ethiopia,Shotgun,Omonada,Maize,TS2,1,8.5843
15,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,8.3813
16,Ethiopia,Shotgun,Omonada,Maize,TS4,7,7.4872
17,Ethiopia,Shotgun,Omonada,Maize,TS1,0,6.7709
18,Ethiopia,Shotgun,Omonada,Maize,TS2,1,7.6866
19,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,9.3179
20,Ethiopia,Shotgun,Omonada,Maize,TS4,7,9.3062
21,Ethiopia,Shotgun,Omonada,Maize,TS1,0,6.0721
22,Ethiopia,Shotgun,Omonada,Maize,TS2,1,6.6396
23,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,6.9858
24,Ethiopia,Shotgun,Omonada,Maize,TS4,7,5.5016
25,Ethiopia,Shotgun,Omonada,Maize,TS1,0,6.2348
26,Ethiopia,Shotgun,Omonada,Maize,TS2,1,8.0915
27,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,8.6135
28,Ethiopia,Shotgun,Omonada,Maize,TS4,7,7.8833
29,Ethiopia,Shotgun,Omonada,Maize,TS1,0,6.029
30,Ethiopia,Shotgun,Omonada,Maize,TS2,1,6.965
31,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,7.2971
32,Ethiopia,Shotgun,Omonada,Maize,TS4,7,7.2413
33,Ethiopia,Shotgun,Kersa,Maize,TS1,0,5.8456
34,Ethiopia,Shotgun,Kersa,Maize,TS2,1,6.4016
35,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,7.1155
36,Ethiopia,Shotgun,Kersa,Maize,TS4,7,6.9999
37,Ethiopia,Shotgun,Kersa,Maize,TS1,0,4.8135
38,Ethiopia,Shotgun,Kersa,Maize,TS2,1,5.997
39,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,6.8907
40,Ethiopia,Shotgun,Kersa,Maize,TS4,7,6.0953
41,Ethiopia,Shotgun,Kersa,Maize,TS1,0,5.6206
42,Ethiopia,Shotgun,Kersa,Maize,TS2,1,7.8481
43,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,8.1966
44,Ethiopia,Shotgun,Kersa,Maize,TS4,7,8.8403
45,Ethiopia,Shotgun,Kersa,Maize,TS1,0,5.1824
46,Ethiopia,Shotgun,Kersa,Maize,TS2,1,7.5678
47,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,7.3897
48,Ethiopia,Shotgun,Kersa,Maize,TS4,7,7.3597
49,Ethiopia,Shotgun,Sokoru,Maize,TS1,0,5.8006
50,Ethiopia,Shotgun,Sokoru,Maize,TS2,1,7.6221
51,Ethiopia,Shotgun,Sokoru,Maize,TS3,2.5,7.709
52,Ethiopia,Shotgun,Sokoru,Maize,TS4,7,6.9485
53,Ethiopia,Shotgun,Sokoru,Maize,TS1,0,5.6136
54,Ethiopia,Shotgun,Sokoru,Maize,TS2,1,6.8453
55,Ethiopia,Shotgun,Sokoru,Maize,TS3,2.5,6.9844
56,Ethiopia,Shotgun,Sokoru,Maize,TS4,7,8.3375
57,Ethiopia,Shotgun,Omonada,Maize,TS1,0,5.3577
58,Ethiopia,Shotgun,Omonada,Maize,TS2,1,8.2676
59,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,8.2419
60,Ethiopia,Shotgun,Omonada,Maize,TS4,7,6.8824
61,Ethiopia,Shotgun,Omonada,Maize,TS1,0,5.0282
62,Ethiopia,Shotgun,Omonada,Maize,TS2,1,7.0485
63,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,7.5779
64,Ethiopia,Shotgun,Omonada,Maize,TS4,7,6.8341
65,Ethiopia,Shotgun,Omonada,Maize,TS1,0,5.9724
66,Ethiopia,Shotgun,Omonada,Maize,TS2,1,7.8051
67,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,8.5458
68,Ethiopia,Shotgun,Omonada,Maize,TS4,7,7.2038
69,Ethiopia,Shotgun,Omonada,Maize,TS1,0,6.3854
70,Ethiopia,Shotgun,Omonada,Maize,TS2,1,9.0991
71,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,10.1359
72,Ethiopia,Shotgun,Omonada,Maize,TS4,7,10.0382
73,Ethiopia,Shotgun,Dedo,Maize,TS1,0,3.6601
74,Ethiopia,Shotgun,Dedo,Maize,TS2,1,4.5503
75,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,4.9126
76,Ethiopia,Shotgun,Dedo,Maize,TS4,7,4.8815
77,Ethiopia,Shotgun,Dedo,Maize,TS1,0,4.8475
78,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.6097
79,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,7.0447
80,Ethiopia,Shotgun,Dedo,Maize,TS4,7,6.9179
81,Ethiopia,Shotgun,Sokoru,Maize,TS1,0,5.1729
82,Ethiopia,Shotgun,Sokoru,Maize,TS2,1,6.5774
83,Ethiopia,Shotgun,Sokoru,Maize,TS3,2.5,8.3623
84,Ethiopia,Shotgun,Sokoru,Maize,TS4,7,8.6311
85,Ethiopia,Shotgun,Sokoru,Maize,TS1,0,6.0917
86,Ethiopia,Shotgun,Sokoru,Maize,TS2,1,9.0827
87,Ethiopia,Shotgun,Sokoru,Maize,TS3,2.5,9.4791
88,Ethiopia,Shotgun,Sokoru,Maize,TS4,7,8.8349
89,Ethiopia,Shotgun,Kersa,Maize,TS1,0,4.925
90,Ethiopia,Shotgun,Kersa,Maize,TS2,1,5.8282
91,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,6.6781
92,Ethiopia,Shotgun,Kersa,Maize,TS4,7,6.4913
93,Ethiopia,Shotgun,Kersa,Maize,TS1,0,5.2758
94,Ethiopia,Shotgun,Kersa,Maize,TS2,1,6.0413
95,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,6.238
96,Ethiopia,Shotgun,Kersa,Maize,TS4,7,5.7897
97,Ethiopia,Shotgun,Nadi Gibe,Maize,TS1,0,6.3144
98,Ethiopia,Shotgun,Nadi Gibe,Maize,TS2,1,7.772
99,Ethiopia,Shotgun,Nadi Gibe,Maize,TS3,2.5,8.268
100,Ethiopia,Shotgun,Nadi Gibe,Maize,TS4,7,6.9651
101,Ethiopia,Shotgun,Nadi Gibe,Maize,TS1,0,5.4675
102,Ethiopia,Shotgun,Nadi Gibe,Maize,TS2,1,7.2463
103,Ethiopia,Shotgun,Nadi Gibe,Maize,TS3,2.5,6.9643
104,Ethiopia,Shotgun,Nadi Gibe,Maize,TS4,7,6.5361
105,Ethiopia,Shotgun,Kersa,Maize,TS1,0,5.6141
106,Ethiopia,Shotgun,Kersa,Maize,TS2,1,6.3615
107,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,6.6011
108,Ethiopia,Shotgun,Kersa,Maize,TS4,7,6.3311
109,Ethiopia,Shotgun,Kersa,Maize,TS1,0,5.8103
110,Ethiopia,Shotgun,Kersa,Maize,TS2,1,7.2612
111,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,7.5387
112,Ethiopia,Shotgun,Kersa,Maize,TS4,7,7.1423
113,Ethiopia,Shotgun,Dedo,Maize,TS1,0,5.6628
114,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.7131
115,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,7.0958
116,Ethiopia,Shotgun,Dedo,Maize,TS4,7,6.5082
117,Ethiopia,Shotgun,Dedo,Maize,TS1,0,6.1795
118,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.7204
119,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,6.656
120,Ethiopia,Shotgun,Dedo,Maize,TS4,7,7.6397
121,Ethiopia,Shotgun,Nadi Gibe,Maize,TS1,0,4.9776
122,Ethiopia,Shotgun,Nadi Gibe,Maize,TS2,1,6.4215
123,Ethiopia,Shotgun,Nadi Gibe,Maize,TS3,2.5,5.4389
124,Ethiopia,Shotgun,Nadi Gibe,Maize,TS4,7,6.0175
125,Ethiopia,Shotgun,Nadi Gibe,Maize,TS1,0,3.5176
126,Ethiopia,Shotgun,Nadi Gibe,Maize,TS2,1,4.4587
127,Ethiopia,Shotgun,Nadi Gibe,Maize,TS3,2.5,4.9927
128,Ethiopia,Shotgun,Nadi Gibe,Maize,TS4,7,4.9121
129,Ethiopia,Shotgun,Kersa,Maize,TS1,0,3.6192
130,Ethiopia,Shotgun,Kersa,Maize,TS2,1,4.1914
131,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,3.9503
132,Ethiopia,Shotgun,Kersa,Maize,TS4,7,3.9714
133,Ethiopia,Shotgun,Kersa,Maize,TS1,0,3.7111
134,Ethiopia,Shotgun,Kersa,Maize,TS2,1,4.1029
135,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,4.5297
136,Ethiopia,Shotgun,Kersa,Maize,TS4,7,4.1019
137,Ethiopia,Shotgun,Nadi Gibe,Maize,TS1,0,3.0863
138,Ethiopia,Shotgun,Nadi Gibe,Maize,TS2,1,4.5273
139,Ethiopia,Shotgun,Nadi Gibe,Maize,TS3,2.5,4.7965
140,Ethiopia,Shotgun,Nadi Gibe,Maize,TS4,7,3.2899
141,Ethiopia,Shotgun,Nadi Gibe,Maize,TS1,0,7.2638
142,Ethiopia,Shotgun,Nadi Gibe,Maize,TS2,1,7.8459
143,Ethiopia,Shotgun,Nadi Gibe,Maize,TS3,2.5,8.5756
144,Ethiopia,Shotgun,Nadi Gibe,Maize,TS4,7,8.5605
145,Ethiopia,Shotgun,Dedo,Maize,TS1,0,4.5548
146,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.3112
147,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,5.2595
148,Ethiopia,Shotgun,Dedo,Maize,TS4,7,5.6067
149,Ethiopia,Shotgun,Dedo,Maize,TS1,0,5.6731
150,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.8389
151,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,7.5787
152,Ethiopia,Shotgun,Dedo,Maize,TS4,7,5.3053
153,Ethiopia,Shotgun,Dedo,Maize,TS1,0,4.9104
154,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.2197
155,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,7.0065
156,Ethiopia,Shotgun,Dedo,Maize,TS4,7,6.3616
157,Ethiopia,Shotgun,Dedo,Maize,TS1,0,5.635
158,Ethiopia,Shotgun,Dedo,Maize,TS2,1,6.7948
159,Ethiopia,Shotgun,Dedo,Maize,TS3,2.5,6.5802
160,Ethiopia,Shotgun,Dedo,Maize,TS4,7,6.4407
161,Ethiopia,Shotgun,Omonada,Maize,TS1,0,4.3655
162,Ethiopia,Shotgun,Omonada,Maize,TS2,1,5.6865
163,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,5.0605
164,Ethiopia,Shotgun,Omonada,Maize,TS4,7,4.9378
165,Ethiopia,Shotgun,Omonada,Maize,TS1,0,4.4157
166,Ethiopia,Shotgun,Omonada,Maize,TS2,1,5.0328
167,Ethiopia,Shotgun,Omonada,Maize,TS3,2.5,5.4062
168,Ethiopia,Shotgun,Omonada,Maize,TS4,7,5.3147
169,Ethiopia,Shotgun,Kersa,Maize,TS1,0,7.0356
170,Ethiopia,Shotgun,Kersa,Maize,TS2,1,9.6879
171,Ethiopia,Shotgun,Kersa,Maize,TS3,2.5,9.8384
172,Ethiopia,Shotgun,Kersa,Maize,TS4,7,11.0731
173,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.32037
174,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.76054
175,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.76626
176,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,1.62173
177,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.25494
178,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.694
179,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.66472
180,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,1.85254
181,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,0.90554
182,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.48912
183,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.30458
184,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,1.51169
185,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.545
186,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.32041
187,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,1.74054
188,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,1.73383
189,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.75644
190,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.16649
191,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.16229
192,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.39645
193,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.258
194,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.35003
195,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.54194
196,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,1.70952
197,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,0.867
198,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.24678
199,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,1.23424
200,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,1.85542
201,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS1,0,0.88894
202,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS2,1,1.58059
203,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS3,2.5,1.73383
204,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS4,7,1.70204
205,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS1,0,2.05324
206,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS2,1,2.37087
207,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS3,2.5,2.94687
208,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS4,7,3.22861
209,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.70722
210,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,2.26111
211,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,3.11503
212,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,3.61343
213,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.26175
214,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.82163
215,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,2.17393
216,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,2.11579
217,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,1.36889
218,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,1.83745
219,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,1.78618
220,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.33915
221,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,2.059
222,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,3.0175
223,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,2.90259
224,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.78253
225,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.09511
226,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.30331
227,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,1.69338
228,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,1.74528
229,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.751
230,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,2.37809
231,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,2.46307
232,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,2.62112
233,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,2.53695
234,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,3.01648
235,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,3.26667
236,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,3.10896
237,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.6575
238,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.887
239,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,2.09264
240,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,2.16841
241,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,1.52619
242,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,2.02986
243,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,2.27458
244,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.29785
245,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,2.222
246,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,2.66
247,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,3.42
248,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,3.68244
249,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,2.09481
250,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.57119
251,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.89864
252,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.92825
253,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.6309
254,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.96979
255,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.49234
256,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.51498
257,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,2.47889
258,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,3.298
259,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.80806
260,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,3.05482
261,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.68233
262,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.28433
263,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.34422
264,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.63794
265,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.98889
266,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.33915
267,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.56389
268,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.54956
269,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,2.754
270,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.92081
271,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,3.28611
272,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,3.11778
273,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,2.06139
274,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.733
275,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.66259
276,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,3.04485
277,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.55719
278,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.10407
279,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.09838
280,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.36296
281,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.35031
282,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.81642
283,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.86185
284,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,2.03814
285,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,2.15906
286,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,3.00741
287,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,2.80162
288,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,3.22569
289,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS1,0,1.8025
290,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS2,1,2.47523
291,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS3,2.5,2.27331
292,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS4,7,2.70389
293,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS1,0,1.395
294,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS2,1,1.82752
295,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS3,2.5,2.22308
296,Ethiopia,Shotgun,Nadi Gibe,Soybeans,TS4,7,2.36732
297,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,1.5588
298,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,1.82036
299,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,2.07941
300,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.31968
301,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,1.24269
302,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,1.6235
303,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,1.89522
304,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.24037
305,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,2.06139
306,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,2.733
307,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.66259
308,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,3.04485
309,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.5331
310,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.32898
311,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,1.73866
312,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,1.96134
313,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.2849
314,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.62704
315,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,1.85053
316,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,1.54869
317,Ethiopia,Shotgun,Omonada,Soybeans,TS1,0,1.0706
318,Ethiopia,Shotgun,Omonada,Soybeans,TS2,1,1.82036
319,Ethiopia,Shotgun,Omonada,Soybeans,TS3,2.5,2.06596
320,Ethiopia,Shotgun,Omonada,Soybeans,TS4,7,2.31968
321,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,1.69639
322,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,2.49506
323,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,1.94856
324,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.65509
325,Ethiopia,Shotgun,Dedo,Soybeans,TS1,0,1.525
326,Ethiopia,Shotgun,Dedo,Soybeans,TS2,1,1.81107
327,Ethiopia,Shotgun,Dedo,Soybeans,TS3,2.5,2.178
328,Ethiopia,Shotgun,Dedo,Soybeans,TS4,7,2.01375
329,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.12927
330,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.61028
331,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.67556
332,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,1.8863
333,Ethiopia,Shotgun,Kersa,Soybeans,TS1,0,1.23888
334,Ethiopia,Shotgun,Kersa,Soybeans,TS2,1,1.6657
335,Ethiopia,Shotgun,Kersa,Soybeans,TS3,2.5,1.73343
336,Ethiopia,Shotgun,Kersa,Soybeans,TS4,7,1.81451
337,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.3
338,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.8
339,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.8
340,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
341,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.2
342,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.2
343,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.4
344,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.3
345,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.9
346,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.2
347,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.6
348,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.7
349,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
350,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.3
351,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.5
352,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.4
353,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.1
354,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.1
355,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,2.3
356,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.3
357,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,1.7
358,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2
359,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,1.9
360,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.1
361,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3.2
362,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.9
363,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3
364,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,2.8
365,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,3.1
366,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3.1
367,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.6
368,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3
369,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
370,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,2.9
371,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.2
372,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.4
373,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.7
374,Ethiopia,Shotgun,East Gojjam,Wheat,TS2,1,3
375,Ethiopia,Shotgun,East Gojjam,Wheat,TS3,2.5,3.1
376,Ethiopia,Shotgun,East Gojjam,Wheat,TS4,7,3.8
377,Ethiopia,Shotgun,East Gojjam,Wheat,TS1,0,2.6
